Date,AGRO,ARCO,AUMN,BBAR,BIOX,BMA,CEPU,CRESY,DESP,EDN,EMB,FSM,GGAL,GLOB,HGLD,IRS,LMSQF,LOMA,MELI,PAM,SUPV,TEO,TGS,TS,TX,VIST,YPF,^GSPC
2020-06-10 00:00:00+00:00,4.33823823928833,4.502536296844482,10.0,3.2628514766693115,6.119999885559082,16.68910026550293,2.485985040664673,3.2638609409332275,8.569999694824219,4.829999923706055,89.54938507080078,4.789999961853027,8.65368938446045,143.6300048828125,0.024900000542402267,3.780571937561035,0.056299999356269836,4.233048915863037,886.780029296875,11.319999694824219,2.627224922180176,8.845070838928223,5.989999771118164,13.224151611328125,13.188138961791992,3.7799999713897705,6.269999980926514,3190.139892578125
2020-06-11 00:00:00+00:00,4.1816558837890625,3.927945852279663,8.5,2.9373414516448975,5.840000152587891,15.191167831420898,2.2356598377227783,2.9814913272857666,7.75,4.28000020980835,87.49456024169922,4.389999866485596,7.952469825744629,132.22999572753906,0.04179999977350235,3.5126569271087646,0.056299999356269836,3.9251904487609863,855.0,10.520000457763672,2.2750244140625,8.480234146118164,5.46999979019165,12.179672241210938,11.837270736694336,3.0999999046325684,5.699999809265137,3002.10009765625
2020-06-12 00:00:00+00:00,4.292184829711914,4.125755786895752,8.75,3.154348134994507,5.964000225067139,16.295705795288086,2.2615556716918945,2.9897966384887695,8.210000038146973,4.460000038146973,88.51376342773438,4.409999847412109,8.566038131713867,141.25,0.04179999977350235,3.4729654788970947,0.056299999356269836,3.9166388511657715,896.4299926757812,10.859999656677246,2.4558839797973633,8.862868309020996,5.639999866485596,12.577990531921387,12.356249809265137,3.4600000381469727,6.059999942779541,3041.31005859375
2020-06-15 00:00:00+00:00,4.144813537597656,3.965623617172241,9.25,3.061345338821411,5.940000057220459,15.811521530151367,2.201132297515869,2.8320014476776123,8.520000457763672,4.340000152587891,88.98226928710938,4.579999923706055,8.31104850769043,143.5800018310547,0.03440000116825104,3.34397029876709,0.05490000173449516,3.779813289642334,924.0,10.539999961853027,2.3321378231048584,8.595913887023926,5.5,12.613395690917969,12.54704761505127,3.4600000381469727,5.789999961853027,3066.590087890625
2020-06-16 00:00:00+00:00,4.4763994216918945,3.9467852115631104,9.25,3.045844793319702,5.809999942779541,15.841785430908203,2.16660475730896,2.9067468643188477,8.729999542236328,4.449999809265137,89.40145111083984,4.389999866485596,8.279173851013184,144.57000732421875,0.038100000470876694,3.2248964309692383,0.05490000173449516,3.882432699203491,950.260009765625,10.609999656677246,2.379732370376587,8.533625602722168,5.619999885559082,12.799280166625977,12.875226974487305,3.5899999141693115,5.800000190734863,3124.739990234375
2020-06-17 00:00:00+00:00,4.264552593231201,3.9467852115631104,8.75,2.9683423042297363,5.769999980926514,14.96420669555664,2.2270278930664062,2.881831169128418,8.300000190734863,4.340000152587891,89.27815246582031,4.369999885559082,8.016217231750488,145.17999267578125,0.038100000470876694,3.274510383605957,0.04670000076293945,3.7627100944519043,935.72998046875,10.40999984741211,2.28454327583313,8.355655670166016,5.550000190734863,12.179672241210938,12.394408226013184,3.384999990463257,5.739999771118164,3113.489990234375
2020-06-18 00:00:00+00:00,4.227709770202637,3.927945852279663,8.25,2.7125842571258545,5.940000057220459,14.124456405639648,2.0371265411376953,2.6492919921875,8.15999984741211,3.8499999046325684,89.17952728271484,4.210000038146973,7.43452262878418,145.49000549316406,0.03799999877810478,3.1157469749450684,0.04670000076293945,3.4805068969726562,926.02001953125,9.720000267028809,1.9704184532165527,7.946327209472656,5.190000057220459,12.188525199890137,12.295193672180176,3.369999885559082,5.349999904632568,3115.340087890625
2020-06-19 00:00:00+00:00,4.227709770202637,3.9185261726379395,8.25,2.883089303970337,6.239999771118164,15.176034927368164,2.1320769786834717,2.7489521503448486,7.889999866485596,4.119999885559082,89.37678527832031,4.239999771118164,8.14371109008789,143.75999450683594,0.027400000020861626,3.1852056980133057,0.04670000076293945,3.728503465652466,952.9600219726562,10.140000343322754,2.170315980911255,8.435741424560547,5.5,11.87872314453125,12.11965560913086,3.4700000286102295,5.570000171661377,3097.739990234375
2020-06-22 00:00:00+00:00,4.218499183654785,3.852588415145874,8.75,2.8210878372192383,6.210000038146973,14.578374862670898,2.16660475730896,2.640986919403076,7.679999828338623,3.9200000762939453,89.53294372558594,4.630000114440918,7.848879337310791,144.35000610351562,0.027400000020861626,3.085977792739868,0.04670000076293945,3.6087806224823,984.5399780273438,9.859999656677246,2.1036837100982666,7.866240501403809,5.239999771118164,12.064602851867676,11.554884910583496,3.549999952316284,5.380000114440918,3117.860107421875
2020-06-23 00:00:00+00:00,4.1816558837890625,3.862008810043335,8.5,2.8753395080566406,6.480000019073486,14.994468688964844,2.2788195610046387,2.6659016609191895,7.809999942779541,4.010000228881836,89.71378326416016,4.949999809265137,8.159647941589355,148.55999755859375,0.027400000020861626,3.1058237552642822,0.04670000076293945,3.6857452392578125,977.489990234375,10.220000267028809,2.179835081100464,8.186585426330566,5.53000020980835,12.170821189880371,11.539621353149414,3.390000104904175,5.559999942779541,3131.2900390625
